gyro_1_x,gyro_1_y,gyro_1_z,accel_1_x,accel_1_y,accel_1_z,magnet_1_x,magnet_1_y,magnet_1_z,gyro_2_x,gyro_2_y,gyro_2_z,accel_2_x,accel_2_y,accel_2_z,magnet_2_x,magnet_2_y,magnet_2_z,gyro_3_x,gyro_3_y,gyro_3_z,accel_3_x,accel_3_y,accel_3_z,magnet_3_x,magnet_3_y,magnet_3_z
-140,-4,-196,344,564,16004,0,0,0,5481,-260,44,1024,452,16508,0,0,0,0,0,0,0,0,0,0,0,0
-138,16,-243,360,644,16156,0,0,0,5496,-236,46,1000,384,16328,0,0,0,0,0,0,0,0,0,0,0,0
-122,-3,-224,256,728,16012,0,0,0,5507,-245,56,988,464,16492,0,0,0,0,0,0,0,0,0,0,0,0
-119,11,-228,216,724,16236,0,0,0,5524,-245,51,1012,324,16300,0,0,0,0,0,0,0,0,0,0,0,0
-132,22,-218,220,664,16040,0,0,0,5494,-270,56,1000,448,16344,0,0,0,0,0,0,0,0,0,0,0,0
-133,15,-235,424,652,16008,0,0,0,5519,-252,55,1084,516,16524,0,0,0,0,0,0,0,0,0,0,0,0
-133,5,-235,360,648,15904,0,0,0,5513,-264,51,972,488,16196,0,0,0,0,0,0,0,0,0,0,0,0
-132,12,-211,180,692,16016,0,0,0,5488,-273,40,884,420,16400,0,0,0,0,0,0,0,0,0,0,0,0
-134,1,-240,324,644,16084,0,0,0,5514,-263,69,1044,424,16420,0,0,0,0,0,0,0,0,0,0,0,0
-140,-5,-240,284,672,16056,0,0,0,5512,-260,30,1068,376,16244,0,0,0,0,0,0,0,0,0,0,0,0
-130,7,-231,232,608,15996,0,0,0,5504,-265,56,980,348,16424,0,0,0,0,0,0,0,0,0,0,0,0
-147,16,-242,336,680,15964,0,0,0,5524,-280,49,1120,424,16224,0,0,0,0,0,0,0,0,0,0,0,0
-126,17,-245,228,640,16024,0,0,0,5533,-257,49,1024,428,16348,0,0,0,0,0,0,0,0,0,0,0,0
-117,-8,-207,176,680,16072,0,0,0,5503,-244,58,1092,408,16476,0,0,0,0,0,0,0,0,0,0,0,0
-146,8,-234,236,664,16124,0,0,0,5489,-261,55,1060,416,16424,0,0,0,0,0,0,0,0,0,0,0,0
-147,-17,-205,128,476,16232,0,0,0,5523,-280,70,1096,432,16648,0,0,0,0,0,0,0,0,0,0,0,0
-112,-2,-216,316,716,16192,0,0,0,5515,-248,46,984,432,16516,0,0,0,0,0,0,0,0,0,0,0,0
-136,0,-223,332,704,16104,0,0,0,5487,-282,40,940,532,16320,0,0,0,0,0,0,0,0,0,0,0,0
-124,15,-231,224,580,16080,0,0,0,5488,-292,56,852,328,16276,0,0,0,0,0,0,0,0,0,0,0,0
-133,13,-220,296,600,16068,0,0,0,5505,-251,64,920,344,16296,0,0,0,0,0,0,0,0,0,0,0,0
-128,12,-230,188,668,16084,0,0,0,5509,-256,57,1036,404,16460,0,0,0,0,0,0,0,0,0,0,0,0
-124,0,-239,336,728,16028,0,0,0,5509,-244,62,996,384,16344,0,0,0,0,0,0,0,0,0,0,0,0
-138,2,-212,356,728,15956,0,0,0,5512,-287,68,968,364,16412,0,0,0,0,0,0,0,0,0,0,0,0
-137,-11,-231,320,740,16052,0,0,0,5487,-263,78,920,444,16516,0,0,0,0,0,0,0,0,0,0,0,0
-151,4,-226,216,692,16016,0,0,0,5520,-256,55,1004,396,16372,0,0,0,0,0,0,0,0,0,0,0,0
-121,14,-216,312,680,16032,0,0,0,5516,-251,58,976,428,16468,0,0,0,0,0,0,0,0,0,0,0,0
-133,-2,-234,256,680,16092,0,0,0,5526,-262,60,1020,536,16304,0,0,0,0,0,0,0,0,0,0,0,0
-129,24,-233,304,660,16176,0,0,0,5518,-234,54,984,396,16280,0,0,0,0,0,0,0,0,0,0,0,0
-125,-6,-223,240,728,16120,0,0,0,5502,-264,43,916,320,16444,0,0,0,0,0,0,0,0,0,0,0,0
-127,19,-232,296,680,16100,0,0,0,5505,-263,59,992,540,16488,0,0,0,0,0,0,0,0,0,0,0,0
-136,4,-238,328,676,15948,0,0,0,5498,-266,59,956,480,16292,0,0,0,0,0,0,0,0,0,0,0,0
-111,18,-227,348,684,16036,0,0,0,5500,-252,64,972,368,16348,0,0,0,0,0,0,0,0,0,0,0,0
-112,-16,-228,316,628,16108,0,0,0,5480,-249,40,1020,460,16432,0,0,0,0,0,0,0,0,0,0,0,0
-113,-6,-201,268,780,15952,0,0,0,5525,-249,54,1028,428,16304,0,0,0,0,0,0,0,0,0,0,0,0
-134,-4,-229,292,744,16012,0,0,0,5491,-262,53,1060,440,16408,0,0,0,0,0,0,0,0,0,0,0,0
-116,6,-227,308,692,16020,0,0,0,5516,-273,52,968,428,16420,0,0,0,0,0,0,0,0,0,0,0,0
-140,-7,-215,368,736,15992,0,0,0,5509,-249,52,992,480,16320,0,0,0,0,0,0,0,0,0,0,0,0
-128,0,-235,372,696,16212,0,0,0,5516,-249,26,876,436,16360,0,0,0,0,0,0,0,0,0,0,0,0
-127,-6,-238,244,636,16276,0,0,0,5469,-292,47,972,352,16532,0,0,0,0,0,0,0,0,0,0,0,0
-133,10,-219,280,748,15996,0,0,0,5485,-287,60,1048,452,16532,0,0,0,0,0,0,0,0,0,0,0,0
-134,4,-214,196,716,16040,0,0,0,5539,-261,58,1000,440,16324,0,0,0,0,0,0,0,0,0,0,0,0
